Date,Open,High,Low,Close,Adj Close,Volume
2016-08-04,83.019997,83.019997,82.370003,82.419998,75.150940,2093800
2016-08-05,82.419998,82.519997,81.040001,81.559998,74.366798,5886900
2016-08-08,81.440002,81.849998,80.459999,81.599998,74.403275,4227300
2016-08-09,81.750000,82.139999,80.699997,81.500000,74.312088,2242800
2016-08-10,80.120003,81.160004,79.669998,80.550003,73.445869,4956700
2016-08-11,79.980003,80.669998,79.980003,80.559998,73.923019,2408000
2016-08-12,80.190002,80.720001,79.900002,80.220001,73.611053,2525000
2016-08-15,80.330002,80.620003,80.070000,80.260002,73.647743,2780400
2016-08-16,80.250000,80.400002,79.839996,79.839996,73.262344,2158700
2016-08-17,80.160004,80.349998,79.580002,80.110001,73.510109,2519500
2016-08-18,80.099998,80.379997,79.489998,79.779999,73.207298,3037200
2016-08-19,79.550003,79.790001,78.779999,79.059998,72.546600,3745500
2016-08-22,79.320000,79.900002,79.019997,79.290001,72.757660,3157000
2016-08-23,79.680000,79.970001,79.440002,79.570000,73.014603,3406900
2016-08-24,79.699997,79.989998,78.180000,78.440002,71.977692,3423000
2016-08-25,78.440002,79.169998,77.800003,78.010002,71.583122,2800500
2016-08-26,78.050003,78.820000,77.839996,78.239998,71.794159,2602300
2016-08-29,78.330002,78.739998,78.050003,78.599998,72.124504,2203300
2016-08-30,78.599998,78.599998,77.629997,77.769997,71.362885,2025700
2016-08-31,77.889999,78.089996,77.529999,77.750000,71.344536,2182600
2016-09-01,77.750000,78.000000,76.800003,77.230003,70.867371,3544700
2016-09-02,77.519997,77.629997,76.449997,76.849998,70.518677,3943400
2016-09-06,77.120003,78.699997,77.120003,78.510002,72.041939,5528600
2016-09-07,78.489998,78.889999,78.260002,78.589996,72.115326,2971400
2016-09-08,80.029999,80.169998,79.410004,79.889999,73.308235,4405400
2016-09-09,79.620003,79.620003,78.199997,78.239998,71.794159,4152500
2016-09-12,77.989998,79.290001,77.809998,79.080002,72.564972,3288900
2016-09-13,78.870003,78.870003,77.989998,78.480003,72.014412,3149000
2016-09-14,78.669998,79.239998,78.019997,78.290001,71.840050,2660900
2016-09-15,78.120003,79.059998,77.769997,78.820000,72.326378,2652300
2016-09-16,78.699997,78.910004,78.169998,78.800003,72.308029,4255100
2016-09-19,78.790001,79.370003,78.489998,79.160004,72.638382,3321500
2016-09-20,79.629997,80.349998,79.290001,79.879997,73.299057,3629400
2016-09-21,79.800003,81.000000,79.680000,80.870003,74.207504,3147600
2016-09-22,81.050003,81.459999,80.730003,81.290001,74.592888,2639800
2016-09-23,80.970001,81.459999,80.769997,81.160004,74.473595,2197700
2016-09-26,81.000000,81.150002,79.500000,79.519997,72.968697,4332800
2016-09-27,80.620003,80.930000,79.610001,80.879997,74.216675,6888900
2016-09-28,80.839996,81.169998,80.019997,80.709999,74.060677,2467800
2016-09-29,80.349998,80.470001,79.230003,79.739998,73.170601,3269200
2016-09-30,80.099998,80.650002,80.029999,80.260002,73.647743,3623000
2016-10-03,80.000000,81.070000,79.690002,81.000000,74.326782,3983500
2016-10-04,81.059998,81.410004,80.680000,81.110001,74.427727,3184100
2016-10-05,81.349998,82.089996,81.230003,81.750000,75.015015,3560400
2016-10-06,81.250000,81.779999,80.730003,81.470001,74.758057,2994200
2016-10-07,81.570000,82.309998,81.300003,82.089996,75.326973,4241400
2016-10-10,82.129997,83.239998,82.099998,83.059998,76.217072,4608400
2016-10-11,82.599998,82.849998,81.250000,81.809998,75.070061,4218200
2016-10-12,81.809998,82.220001,80.459999,80.510002,73.877144,3629800
2016-10-13,79.930000,80.489998,79.599998,80.000000,73.409164,3565000
2016-10-14,80.169998,80.320000,79.209999,79.269997,72.739311,3143900
2016-10-17,79.529999,79.529999,78.010002,78.529999,72.060265,3884700
2016-10-18,79.089996,79.150002,78.500000,78.769997,72.280495,3218300
2016-10-19,78.959999,79.330002,78.529999,78.559998,72.087814,2988500
2016-10-20,78.730003,79.110001,78.389999,78.739998,72.252960,2661900
2016-10-21,78.540001,78.779999,78.080002,78.250000,71.803345,3215000
2016-10-24,78.489998,78.690002,77.440002,77.570000,71.179367,4363200
2016-10-25,76.879997,78.279999,75.500000,77.750000,71.344536,8496000
2016-10-26,77.419998,77.650002,76.370003,76.760002,70.436096,2988700
2016-10-27,77.360001,77.419998,76.129997,76.160004,69.885513,3789900
2016-10-28,75.620003,75.680000,73.860001,74.529999,68.389824,5651500
2016-10-31,74.629997,74.739998,73.800003,73.839996,67.756653,3562100
2016-11-01,73.809998,73.980003,71.849998,72.980003,66.967522,8190500
2016-11-02,73.150002,73.489998,72.639999,72.650002,66.664696,4433900
2016-11-03,72.809998,73.279999,71.879997,72.110001,66.169189,4843200
2016-11-04,72.120003,73.029999,71.669998,72.489998,66.517876,3617200
2016-11-07,73.220001,73.930000,73.050003,73.879997,67.793358,4969400
2016-11-08,73.570000,74.470001,73.360001,74.019997,67.921829,2690800
2016-11-09,77.150002,79.300003,76.580002,78.389999,71.931808,7332700
2016-11-10,78.959999,79.699997,78.000000,78.339996,72.356667,6904800
2016-11-11,77.970001,78.089996,76.790001,77.669998,72.207909,3072700
2016-11-14,78.010002,78.239998,76.690002,77.019997,71.603622,3221700
2016-11-15,77.430000,77.540001,76.180000,77.320000,71.882538,3097600
2016-11-16,77.519997,77.519997,76.820000,76.940002,71.529259,1922300
2016-11-17,77.000000,77.809998,76.730003,77.709999,72.245102,4519200
2016-11-18,77.580002,77.919998,76.519997,76.669998,71.278236,4571600
2016-11-21,76.800003,77.040001,76.099998,76.639999,71.250359,4060300
2016-11-22,77.809998,77.809998,75.500000,75.989998,70.646072,5208800
2016-11-23,64.339996,68.430000,64.180000,68.000000,63.217964,53877200
2016-11-25,68.529999,69.139999,67.779999,69.120003,64.259209,8620700
2016-11-28,68.430000,68.430000,67.099998,67.199997,62.474220,12507700
2016-11-29,67.570000,67.639999,66.480003,67.150002,62.427734,8930000
2016-11-30,67.300003,67.820000,66.809998,67.120003,62.399841,9085300
2016-12-01,67.290001,67.300003,65.660004,65.970001,61.330719,7168100
2016-12-02,66.300003,68.389999,65.959999,67.709999,62.948353,12272200
2016-12-05,68.160004,68.309998,66.739998,67.260002,62.529991,7286000
2016-12-06,67.199997,67.930000,67.129997,67.800003,63.032021,4617200
2016-12-07,67.250000,67.379997,66.559998,67.379997,62.641560,5835900
2016-12-08,67.050003,67.269997,66.389999,67.190002,62.464916,4811400
2016-12-09,67.379997,68.169998,67.220001,67.849998,63.078503,4350800
2016-12-12,67.980003,68.540001,67.419998,67.610001,62.855389,5273700
2016-12-13,67.989998,68.889999,67.989998,68.639999,63.812950,6010900
2016-12-14,68.419998,68.919998,67.540001,67.669998,62.911167,6140300
2016-12-15,70.370003,71.589996,69.660004,71.370003,66.350975,14320800
2016-12-16,72.860001,73.709999,71.760002,73.309998,68.154541,17584700
2016-12-19,73.480003,74.489998,73.300003,73.419998,68.256790,6102400
2016-12-20,73.650002,74.099998,73.000000,73.379997,68.219620,6001500
2016-12-21,73.330002,73.889999,73.099998,73.250000,68.098763,5054100
2016-12-22,73.160004,73.480003,72.680000,73.260002,68.108055,4827500
2016-12-23,73.480003,74.000000,73.260002,73.790001,68.600792,2570100
2016-12-27,74.059998,74.459999,73.680000,73.809998,68.619370,2786700
2016-12-28,73.660004,73.779999,72.970001,73.059998,67.922119,3256800
2016-12-29,73.389999,73.870003,73.239998,73.559998,68.386963,3031600
2016-12-30,73.470001,73.750000,73.230003,73.550003,68.377670,2933900
2017-01-03,73.940002,74.669998,73.540001,74.599998,69.353828,3622700
2017-01-04,74.949997,75.000000,74.379997,74.720001,69.465378,3021600
2017-01-05,74.930000,77.870003,74.430000,75.589996,70.274193,3310800
2017-01-06,75.459999,76.070000,75.029999,75.669998,70.348564,2296500
2017-01-09,75.669998,76.620003,75.510002,76.269997,70.906380,3204100
2017-01-10,76.440002,76.559998,75.809998,76.269997,70.906380,3559400
2017-01-11,76.510002,76.919998,74.000000,75.260002,69.967407,7701700
2017-01-12,74.849998,77.500000,74.760002,77.150002,71.724487,11900700
2017-01-13,76.919998,78.120003,76.379997,77.400002,71.956924,5602600
2017-01-17,77.059998,77.059998,75.870003,76.849998,71.445587,4913300
2017-01-18,77.320000,77.709999,76.879997,77.529999,72.077766,3360300
2017-01-19,77.470001,77.620003,76.760002,76.839996,71.436295,4439200
2017-01-20,77.019997,77.410004,76.470001,76.809998,71.408409,4371200
2017-01-23,76.239998,76.879997,76.160004,76.320000,70.952873,5055100
2017-01-24,76.199997,76.430000,74.169998,74.849998,69.586227,6594300
2017-01-25,75.120003,75.599998,74.269997,74.849998,69.586227,4830800
2017-01-26,74.980003,75.349998,74.540001,74.580002,69.335228,3748000
2017-01-27,74.919998,75.400002,74.510002,75.379997,70.078964,3132800
2017-01-30,75.089996,75.180000,74.250000,74.699997,69.446785,5909600
2017-01-31,74.250000,77.279999,74.000000,77.029999,71.612915,6964100
2017-02-01,77.889999,78.570000,76.910004,77.599998,72.142845,4959200
2017-02-02,76.989998,77.910004,76.550003,77.389999,71.947609,3830900
2017-02-03,77.470001,77.879997,76.709999,77.230003,71.798882,3836300
2017-02-06,76.919998,77.849998,76.760002,77.830002,72.356667,2835500
2017-02-07,77.680000,78.010002,77.320000,77.699997,72.235817,3346800
2017-02-08,77.440002,78.650002,77.190002,78.110001,72.616966,2820800
2017-02-09,78.110001,78.589996,77.690002,77.699997,72.235817,2962600
2017-02-10,77.870003,78.250000,77.599998,77.790001,72.319481,2598600
2017-02-13,77.570000,78.059998,77.529999,77.769997,72.787445,2097500
2017-02-14,77.500000,78.830002,77.250000,78.809998,73.760818,3311200
2017-02-15,78.339996,80.540001,78.050003,80.250000,75.108551,4272800
2017-02-16,80.050003,80.379997,79.410004,80.040001,74.912018,3629600
2017-02-17,80.139999,81.000000,80.070000,80.389999,75.239601,3111100
2017-02-21,80.169998,80.870003,80.110001,80.360001,75.211517,3178800
2017-02-22,80.419998,81.209999,80.330002,81.070000,75.876038,3468800
2017-02-23,81.379997,82.879997,81.139999,82.550003,77.261200,6193500
2017-02-24,82.419998,83.239998,82.239998,82.870003,77.560715,4016000
2017-02-27,82.830002,83.400002,82.660004,83.059998,77.738533,3104200
2017-02-28,82.820000,83.480003,82.580002,82.809998,77.504555,3672000
2017-03-01,83.440002,84.139999,82.970001,83.849998,78.477913,3420600
2017-03-02,83.870003,83.949997,82.839996,82.910004,77.598160,3371600
2017-03-03,82.699997,83.900002,82.599998,83.779999,78.412392,2649100
2017-03-06,83.250000,84.279999,82.949997,83.830002,78.459206,3960100
2017-03-07,82.949997,83.139999,81.370003,82.739998,77.439026,5570600
2017-03-08,82.739998,83.989998,82.669998,83.410004,78.066109,4491800
2017-03-09,83.669998,84.769997,83.510002,84.550003,79.133080,5861600
2017-03-10,84.500000,84.550003,83.900002,84.360001,78.955246,3629400
2017-03-13,84.510002,84.550003,83.830002,84.139999,78.749336,2248500
2017-03-14,84.000000,84.550003,83.919998,84.459999,79.048843,2839100
2017-03-15,84.430000,86.139999,84.370003,85.879997,80.377853,4883900
2017-03-16,85.540001,85.540001,83.800003,84.989998,79.544868,4742800
2017-03-17,84.440002,84.750000,83.830002,83.959999,78.580864,5786900
2017-03-20,84.599998,84.860001,83.970001,84.059998,78.674461,3121900
2017-03-21,84.339996,84.949997,83.629997,83.730003,78.365616,4066200
2017-03-22,84.089996,84.550003,83.470001,84.360001,78.955246,2850300
2017-03-23,83.919998,85.050003,83.919998,84.419998,79.011383,3021100
2017-03-24,84.300003,84.980003,83.860001,84.180000,78.786781,2479100
2017-03-27,83.900002,84.440002,83.739998,84.239998,78.842926,2340300
2017-03-28,84.269997,85.000000,84.040001,84.750000,79.320251,2755000
2017-03-29,84.550003,84.760002,84.320000,84.440002,79.030113,2066600
2017-03-30,84.570000,84.949997,84.080002,84.760002,79.329620,3204100
2017-03-31,84.400002,84.940002,84.080002,84.110001,78.721260,3151900
2017-04-03,84.129997,84.809998,84.070000,84.449997,79.039467,2429900
2017-04-04,84.529999,86.389999,84.290001,86.089996,80.574402,4624600
2017-04-05,85.919998,86.720001,85.570000,85.629997,80.143883,4056300
2017-04-06,85.470001,85.900002,85.120003,85.360001,79.891174,2684600
2017-04-07,85.339996,85.660004,84.910004,85.320000,79.853745,2808500
2017-04-10,85.459999,85.849998,85.230003,85.470001,79.994125,1994900
2017-04-11,85.470001,86.139999,85.320000,85.930000,80.424667,2699200
2017-04-12,85.739998,86.339996,85.669998,86.250000,80.724167,2545100
2017-04-13,86.029999,86.320000,85.779999,85.879997,80.377853,2172500
2017-04-17,81.300003,82.989998,81.110001,82.379997,77.102097,12424500
2017-04-18,81.910004,82.099998,80.889999,81.199997,75.997704,8210800
2017-04-19,81.120003,81.709999,79.879997,80.889999,75.707558,5504500
2017-04-20,81.190002,82.199997,80.750000,81.940002,76.690300,3267200
2017-04-21,81.820000,82.239998,81.669998,81.889999,76.643494,3204000
2017-04-24,82.820000,83.730003,82.720001,83.419998,78.075470,4813600
2017-04-25,82.709999,82.709999,80.500000,81.199997,75.997704,9221100
2017-04-26,81.339996,81.709999,80.930000,80.959999,75.773071,4421700
2017-04-27,80.970001,81.599998,80.690002,81.330002,76.119377,3219200
2017-04-28,81.370003,82.250000,81.199997,82.059998,76.802582,3161800
2017-05-01,82.089996,82.220001,81.750000,81.820000,76.577972,2397200
2017-05-02,81.980003,81.980003,81.500000,81.699997,76.465668,3626500
2017-05-03,81.260002,81.559998,81.239998,81.250000,76.044502,3373200
2017-05-04,81.349998,83.099998,81.290001,83.040001,77.719803,3567100
2017-05-05,83.059998,83.110001,82.070000,82.510002,77.223778,3135600
2017-05-08,82.360001,82.410004,80.360001,80.669998,75.501640,4712900
2017-05-09,80.820000,80.940002,80.349998,80.790001,75.613968,3988100
2017-05-10,80.839996,81.110001,80.190002,81.050003,75.857315,4018500
2017-05-11,80.720001,81.000000,79.910004,80.220001,75.565292,3920500
2017-05-12,80.330002,80.610001,79.739998,80.190002,75.537033,2935200
2017-05-15,80.190002,80.489998,79.430000,80.300003,75.640671,2559100
2017-05-16,80.230003,80.300003,78.400002,78.989998,74.406670,7170100
2017-05-17,78.989998,79.029999,77.919998,78.139999,73.605980,4486000
2017-05-18,78.570000,78.940002,78.040001,78.300003,73.756699,2928200
2017-05-19,78.500000,78.709999,77.730003,77.800003,73.285728,5091800
2017-05-22,77.900002,78.010002,76.849998,76.980003,72.513298,6936500
2017-05-23,77.190002,78.360001,77.019997,77.989998,73.464676,5884800
2017-05-24,77.989998,78.279999,77.800003,77.959999,73.436440,2253800
2017-05-25,78.309998,78.459999,77.760002,78.339996,73.794388,1736700
2017-05-26,78.120003,78.349998,77.720001,78.050003,73.521210,2238900
2017-05-30,77.949997,78.669998,77.750000,78.349998,73.803795,3244900
2017-05-31,78.480003,79.910004,78.480003,79.570000,74.953011,5163900
2017-06-01,79.599998,80.230003,79.379997,79.989998,75.348633,3093100
2017-06-02,80.470001,81.059998,79.900002,80.129997,75.480522,4005700
2017-06-05,80.000000,80.070000,78.980003,79.349998,74.745773,2814800
2017-06-06,79.410004,79.459999,78.750000,79.089996,74.500862,2688000
2017-06-07,79.160004,79.540001,79.089996,79.389999,74.783470,2899900
2017-06-08,79.389999,80.459999,79.339996,80.099998,75.452248,4610400
2017-06-09,80.099998,81.190002,79.699997,81.040001,76.337708,4599300
2017-06-12,80.959999,81.290001,80.839996,80.900002,76.205849,2842400
2017-06-13,81.209999,81.290001,80.239998,81.250000,76.535522,4492900
2017-06-14,80.900002,81.610001,80.769997,81.599998,76.865211,4025600
2017-06-15,81.389999,82.150002,80.959999,82.050003,77.289116,3484800
2017-06-16,82.239998,82.559998,81.660004,81.879997,77.128967,4903200
2017-06-19,82.019997,82.760002,81.870003,82.339996,77.562279,2538000
2017-06-20,82.220001,83.680000,82.220001,82.750000,77.948479,3694700
2017-06-21,83.099998,83.410004,82.379997,82.639999,77.844872,3781400
2017-06-22,82.839996,84.760002,82.839996,84.309998,79.417969,4891600
2017-06-23,84.120003,84.339996,83.709999,83.889999,79.022346,3928000
2017-06-26,84.089996,84.449997,83.660004,84.279999,79.389709,2952800
2017-06-27,84.180000,84.330002,83.040001,83.040001,78.221672,2365800
2017-06-28,83.449997,83.919998,82.900002,83.099998,78.278168,3035300
2017-06-29,83.089996,83.220001,82.309998,82.699997,77.901390,2366800
2017-06-30,82.970001,83.129997,82.000000,82.300003,77.524620,5713900
2017-07-03,82.410004,82.910004,82.320000,82.699997,77.901390,1464700
2017-07-05,82.629997,82.760002,82.029999,82.699997,77.901390,2263600
2017-07-06,82.320000,82.570000,81.370003,81.599998,76.865211,3391000
2017-07-07,81.620003,82.349998,81.430000,82.290001,77.515190,1803700
2017-07-10,82.330002,82.570000,81.889999,82.279999,77.505775,2269700
2017-07-11,82.389999,82.839996,81.879997,82.349998,77.571693,2708900
2017-07-12,82.730003,84.019997,82.610001,83.500000,78.654968,3527000
2017-07-13,83.559998,84.230003,83.160004,84.019997,79.144798,2944100
2017-07-14,84.110001,84.580002,83.809998,84.349998,79.455658,2005700
2017-07-17,84.309998,84.529999,83.419998,83.639999,78.786858,1989100
2017-07-18,83.510002,83.769997,83.220001,83.699997,78.843376,1704500
2017-07-19,83.519997,84.279999,83.519997,84.230003,79.342621,2297400
2017-07-20,84.529999,85.120003,84.410004,84.750000,79.832443,2980600
2017-07-21,84.620003,84.959999,84.309998,84.660004,79.747665,3064400
2017-07-24,84.660004,85.529999,84.510002,84.739998,79.823021,3952200
2017-07-25,83.739998,84.400002,80.769997,82.190002,77.420998,13319900
2017-07-26,81.570000,81.879997,81.040001,81.839996,77.091293,7030500
2017-07-27,81.760002,83.050003,81.459999,83.019997,78.202820,5577400
2017-07-28,82.870003,83.220001,82.500000,83.099998,78.278168,3820100
2017-07-31,83.339996,83.760002,82.629997,82.660004,77.863731,4083000
2017-08-01,82.860001,83.150002,82.120003,82.370003,77.590546,3439400
2017-08-02,82.059998,82.169998,81.070000,81.820000,77.072456,4574400
2017-08-03,81.580002,82.279999,81.500000,81.930000,77.176079,3688300
2017-08-04,81.900002,82.320000,81.760002,82.309998,77.534042,2802600
2017-08-07,82.309998,82.400002,81.720001,82.070000,77.307961,2769700
2017-08-08,81.870003,82.720001,81.629997,81.970001,77.213760,3292600
2017-08-09,82.129997,82.739998,81.970001,82.570000,77.778946,2392100
2017-08-10,82.540001,82.540001,81.660004,82.050003,77.289116,3367500
2017-08-11,81.800003,81.970001,81.120003,81.150002,76.928879,2446400
2017-08-14,81.339996,81.680000,81.180000,81.489998,77.251190,1879600
2017-08-15,81.500000,82.339996,81.500000,81.709999,77.459747,1949500
2017-08-16,82.139999,82.199997,80.019997,80.690002,76.492813,3970500
2017-08-17,80.400002,80.570000,77.699997,77.800003,73.753136,7318200
2017-08-18,77.699997,77.699997,76.940002,77.070000,73.061104,4061300
2017-08-21,77.120003,77.639999,76.889999,77.379997,73.354980,3638100
2017-08-22,77.529999,78.650002,77.529999,78.260002,74.189201,2131900
2017-08-23,78.199997,78.519997,78.050003,78.150002,74.084930,1801500
2017-08-24,78.330002,79.239998,78.260002,78.860001,74.757988,4188400
2017-08-25,78.959999,79.529999,78.739998,78.790001,74.691643,2171500
2017-08-28,79.099998,79.430000,78.629997,78.839996,74.739029,1923200
2017-08-29,78.540001,78.839996,78.120003,78.550003,74.464119,2154300
2017-08-30,79.099998,80.769997,78.750000,80.489998,76.303200,5036900
2017-08-31,80.769997,81.349998,80.339996,81.290001,77.061600,3939500
2017-09-01,81.540001,81.709999,79.430000,80.080002,75.914551,4345000
2017-09-05,79.470001,80.050003,79.050003,79.820000,75.668060,3384000
2017-09-06,80.209999,80.669998,79.860001,80.510002,76.322166,2689200
2017-09-07,80.620003,82.750000,80.370003,81.540001,77.298592,6249300
2017-09-08,81.610001,83.120003,81.540001,82.919998,78.606812,3961300
2017-09-11,82.940002,83.349998,81.769997,82.629997,78.331886,4389200
2017-09-12,82.599998,82.730003,81.930000,82.169998,77.895821,2566400
2017-09-13,81.959999,82.580002,81.879997,82.430000,78.142296,2454900
2017-09-14,82.330002,83.989998,82.120003,83.070000,78.749001,3370300
2017-09-15,83.300003,83.570000,82.180000,82.440002,78.151779,5374500
2017-09-18,82.550003,82.669998,82.070000,82.519997,78.227615,2200000
2017-09-19,82.639999,82.839996,81.550003,81.730003,77.478699,2259200
2017-09-20,82.059998,82.419998,81.389999,82.019997,77.753624,2849900
2017-09-21,82.010002,83.699997,81.879997,83.330002,78.995491,4426700
2017-09-22,83.339996,84.029999,82.739998,83.910004,79.545319,3148700
2017-09-25,83.870003,84.650002,83.800003,84.639999,80.237335,4223800
2017-09-26,84.430000,85.129997,84.010002,84.220001,79.839188,2347200
2017-09-27,84.339996,84.800003,83.970001,84.650002,80.246826,3085200
2017-09-28,84.589996,85.580002,84.150002,85.000000,80.578613,2841000
2017-09-29,85.169998,85.610001,84.389999,85.540001,81.090523,3506100
2017-10-02,85.779999,86.680000,85.739998,86.349998,81.858391,3071100
2017-10-03,86.239998,86.559998,85.930000,86.449997,81.953178,2128800
2017-10-04,86.500000,87.160004,86.279999,86.959999,82.436653,2317700
2017-10-05,86.769997,89.089996,86.389999,87.650002,83.090775,5221000
2017-10-06,87.309998,87.489998,86.639999,87.080002,82.550423,2297200
2017-10-09,87.139999,87.279999,86.459999,87.050003,82.521980,1701400
2017-10-10,85.379997,86.699997,85.250000,86.160004,81.678268,4943700
2017-10-11,86.349998,86.660004,85.449997,86.059998,81.583473,3433200
2017-10-12,86.099998,86.449997,85.910004,86.430000,81.934227,1941100
2017-10-13,86.400002,86.699997,85.709999,86.550003,82.047997,3026500
2017-10-16,86.480003,86.739998,85.779999,85.949997,81.479202,3800700
2017-10-17,85.940002,86.500000,85.419998,86.059998,81.583473,3643700
2017-10-18,86.330002,86.559998,85.519997,85.730003,81.270645,4002200
2017-10-19,85.690002,86.379997,85.510002,86.360001,81.867874,3233400
2017-10-20,86.519997,87.379997,86.330002,87.230003,82.692612,3223200
2017-10-23,87.470001,88.190002,87.120003,87.180000,82.645210,4909800
2017-10-24,87.419998,88.330002,83.750000,85.169998,80.739769,8696100
2017-10-25,85.910004,86.370003,84.680000,84.849998,80.436424,3916000
2017-10-26,84.669998,85.110001,83.830002,84.160004,79.782326,3820700
2017-10-27,84.070000,84.809998,83.589996,83.860001,79.497910,2892900
2017-10-30,83.760002,83.760002,82.430000,82.650002,78.350853,4667200
2017-10-31,82.760002,83.099998,81.720001,81.940002,77.677788,3853300
2017-11-01,82.169998,83.820000,82.000000,82.889999,78.578369,3309300
2017-11-02,82.550003,83.919998,82.309998,83.129997,78.805878,2716100
2017-11-03,82.709999,83.589996,82.660004,83.510002,79.166115,1534800
2017-11-06,83.290001,83.430000,82.919998,82.940002,78.625763,1861700
2017-11-07,83.040001,83.419998,82.769997,83.279999,78.948090,2851900
2017-11-08,83.000000,84.389999,83.000000,84.010002,79.640106,2328700
2017-11-09,83.820000,84.260002,83.629997,83.989998,79.621155,2098600
2017-11-10,83.669998,83.870003,82.570000,83.290001,78.957565,2692500
2017-11-13,83.330002,83.330002,82.529999,82.860001,78.549927,2478700
2017-11-14,82.690002,83.110001,82.209999,82.489998,78.693024,2684800
2017-11-15,82.510002,83.139999,81.419998,82.190002,78.406837,1838100
2017-11-16,82.410004,83.629997,81.839996,83.440002,79.599304,2599700
2017-11-17,83.000000,83.480003,82.800003,82.889999,79.074623,4097800
2017-11-20,83.089996,83.320000,82.820000,83.180000,79.351257,2205900
2017-11-21,83.650002,84.529999,83.370003,83.510002,79.666077,3529900
2017-11-22,83.669998,84.260002,83.480003,83.680000,79.828255,2230900
2017-11-24,83.870003,84.169998,83.580002,84.029999,80.162148,817600
2017-11-27,84.150002,85.250000,84.029999,84.809998,80.906250,2980900
2017-11-28,85.070000,85.360001,84.739998,85.050003,81.135201,2659400
2017-11-29,84.790001,85.239998,84.449997,84.959999,81.049332,2316000
2017-11-30,85.250000,85.480003,84.320000,84.639999,80.744064,5002100
2017-12-01,84.980003,85.410004,84.180000,85.320000,81.392761,2736300
2017-12-04,85.489998,86.779999,85.360001,85.580002,81.640793,4228300
2017-12-05,85.589996,86.580002,85.209999,86.059998,82.098701,3876800
2017-12-06,86.040001,86.389999,84.529999,85.320000,81.392761,3130900
2017-12-07,85.209999,85.870003,84.650002,85.870003,81.917450,4344900
2017-12-08,85.660004,86.459999,85.470001,86.449997,82.470726,3777100
2017-12-11,86.610001,86.839996,86.070000,86.669998,82.680618,3336800
2017-12-12,86.489998,86.900002,85.989998,86.709999,82.718781,4252500
2017-12-13,86.410004,89.089996,86.339996,87.889999,83.844467,5786800
2017-12-14,88.220001,88.330002,86.120003,86.500000,82.518448,4388400
2017-12-15,86.889999,87.610001,86.269997,86.540001,82.556602,7346400
2017-12-18,86.760002,87.449997,85.989998,86.080002,82.117775,3796000
2017-12-19,86.040001,86.769997,85.849998,86.709999,82.718781,4027600
2017-12-20,86.680000,86.940002,85.639999,85.739998,81.793419,3016900
2017-12-21,86.029999,86.180000,85.440002,85.610001,81.669418,2024300
2017-12-22,85.599998,85.779999,84.750000,85.070000,81.154282,1834800
2017-12-26,85.290001,85.430000,84.959999,84.989998,81.077950,1099900
2017-12-27,85.190002,85.459999,84.980003,85.139999,81.221046,1332800
2017-12-28,85.300003,85.440002,84.889999,85.050003,81.135201,1731700
2017-12-29,85.120003,85.440002,84.459999,84.459999,80.572357,2563800
2018-01-02,84.459999,85.000000,84.059998,84.680000,80.782219,3456700
2018-01-03,84.739998,85.419998,84.269997,85.139999,81.221046,3078400
2018-01-04,85.279999,85.800003,84.739998,85.519997,81.583549,2462500
2018-01-05,86.089996,86.750000,85.930000,86.570000,82.585228,2946300
2018-01-08,86.690002,86.709999,85.400002,86.129997,82.165474,3251400
2018-01-09,86.199997,86.419998,85.739998,86.059998,82.098701,2426000
2018-01-10,85.610001,86.169998,85.489998,86.099998,82.136856,1674600
2018-01-11,86.169998,86.589996,85.870003,86.389999,82.413506,2647500
2018-01-12,86.519997,87.410004,86.029999,86.980003,82.976364,2728900
2018-01-16,85.930000,86.589996,85.150002,85.290001,81.364143,4878300
2018-01-17,85.800003,86.360001,85.470001,86.209999,82.241783,4083300
2018-01-18,86.040001,86.139999,85.269997,85.820000,81.869751,4445800
2018-01-19,86.169998,86.279999,85.320000,85.489998,81.554932,5826900
2018-01-22,83.250000,85.570000,82.400002,85.440002,81.507240,6374000
2018-01-23,85.180000,85.919998,84.239998,84.419998,80.534187,5728100
2018-01-24,84.860001,85.160004,84.279999,84.300003,80.419716,5977700
2018-01-25,84.809998,85.400002,84.559998,85.010002,81.097038,5201600
2018-01-26,84.760002,87.470001,84.760002,87.080002,83.071762,6394100
2018-01-29,86.769997,88.330002,86.650002,87.599998,83.567818,5324500
2018-01-30,86.639999,86.940002,85.209999,86.089996,82.127319,5388400
2018-01-31,86.500000,86.730003,81.269997,81.449997,77.700897,10558500
2018-02-01,81.540001,82.870003,81.290001,82.410004,78.616707,8410700
2018-02-02,81.879997,83.029999,81.120003,81.180000,77.443314,5152500
2018-02-05,80.889999,81.610001,76.550003,77.489998,73.923172,8145200
2018-02-06,76.559998,79.110001,75.709999,77.989998,74.400154,10558800
2018-02-07,77.760002,78.559998,76.709999,76.720001,73.188614,8240300
2018-02-08,77.190002,77.650002,74.190002,74.209999,70.794151,8059600
2018-02-09,75.059998,76.820000,73.690002,76.230003,72.721169,8939700
2018-02-12,76.680000,77.099998,75.199997,76.250000,72.740257,6454200
2018-02-13,76.019997,76.589996,75.750000,76.209999,72.702087,4041200
2018-02-14,75.410004,77.190002,75.339996,77.029999,74.030769,4361100
2018-02-15,77.750000,78.150002,77.029999,78.019997,74.982216,4810700
2018-02-16,77.949997,79.650002,77.910004,78.970001,75.895233,4699600
